Time	Symbol	MarketMode	State	TradeUUID	Event	StartAdjusted	ImpulseATR	StartPrice	EndPrice	BandLower	BandUpper	TouchCount	FreezeCancelCount	ConfirmType	EntryType	EntryPrice	SL	TP	SpreadPts	SlippagePts	FillDeviationPts	Result	RejectReason	Extra
2026.03.10 17:05:00	BTCUSD#	CRYPTO	IMPULSE_FOUND	20260310170500_02	LOG_IMPULSE	false	163.92	71397.10	71765.70	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			dir=LONG
2026.03.10 17:06:00	BTCUSD#	CRYPTO	IMPULSE_CONFIRMED	20260310170500_02	LOG_STATE	false	185.10	71397.10	71773.00	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			reason=FreezeEstablished
2026.03.10 17:06:00	BTCUSD#	CRYPTO	IMPULSE_CONFIRMED	20260310170500_02	LOG_IMPULSE	false	185.10	71397.10	71773.00	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			Frozen100=71773.00
2026.03.10 17:06:00	BTCUSD#	CRYPTO	IDLE	20260310170500_02	LOG_STATE	false	185.48	71397.10	71773.00	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			reason=MASetupFailed
2026.03.10 19:06:00	BTCUSD#	CRYPTO	IDLE	20260310190600_02	LOG_REJECT	false	58.68	71238.30	71367.60	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		TREND_FLAT	
2026.03.10 20:15:00	BTCUSD#	CRYPTO	IDLE	20260310201500_02	LOG_REJECT	false	102.45	70597.70	70348.00	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		TREND_FLAT	
2026.03.10 23:06:04	BTCUSD#	CRYPTO	IDLE	20260310230604_02	LOG_REJECT	false	33.08	70270.00	70362.20	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		TREND_FLAT	
2026.03.10 23:13:00	BTCUSD#	CRYPTO	IDLE	20260310231300_02	LOG_REJECT	true	47.28	70222.00	70067.40	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		TREND_FLAT	
2026.03.10 23:38:00	BTCUSD#	CRYPTO	IDLE	20260310233800_02	LOG_REJECT	false	48.11	69945.20	69786.40	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		TREND_FLAT	
2026.03.11 00:12:01	BTCUSD#	CRYPTO	IMPULSE_FOUND	20260311001200_02	LOG_STATE	true	70.53	69621.70	69433.70	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			reason=ImpulseDetected
2026.03.11 00:12:01	BTCUSD#	CRYPTO	IMPULSE_FOUND	20260311001200_02	LOG_IMPULSE	true	70.53	69621.70	69433.70	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			dir=SHORT
2026.03.11 00:13:04	BTCUSD#	CRYPTO	IMPULSE_CONFIRMED	20260311001200_02	LOG_STATE	true	74.10	69621.70	69433.70	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			reason=FreezeEstablished
2026.03.11 00:13:04	BTCUSD#	CRYPTO	IMPULSE_CONFIRMED	20260311001200_02	LOG_IMPULSE	true	74.10	69621.70	69433.70	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			Frozen100=69433.70
2026.03.11 00:13:06	BTCUSD#	CRYPTO	IDLE	20260311001200_02	LOG_STATE	true	74.11	69621.70	69433.70	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0			reason=MASetupFailed
2026.03.11 02:01:00	BTCUSD#	CRYPTO	IDLE	20260311020100_02	LOG_REJECT	false	44.15	69939.60	69821.80	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		TREND_FLAT	
2026.03.11 02:46:01	BTCUSD#	CRYPTO	IDLE	20260311024601_02	LOG_REJECT	false	51.04	69828.15	69960.80	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		TREND_FLAT	
2026.03.11 03:36:00	BTCUSD#	CRYPTO	IDLE	20260311033600_02	LOG_REJECT	true	52.22	70057.90	69925.90	0.00	0.00	0	0	NONE	NONE	0.00	0.00	0.00	2250.0	0.0	0.0		TREND_FLAT	
